,idx,smiles
1504,43027,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc([N:64]([CH3:65])[S:66]([CH3:67])(=[O:68])=[O:69])c(B3OC(C)(C)C(C)(C)O3)cc12.Fc1cccc2[nH]c3c(c12)C(c1cccs1)Oc1ccc(Cl)[n:104][c:105]1-3>CC(C)[c:36]1[c:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][c:22]2P(C2CCCCC2)C2CCCCC2)[c:12]([CH:13](C)[CH3:15])c[c:10]([CH:8](C)[CH3:9])[cH:40]1.CCO[C:44]([CH3:45])=[O:46].O1[CH2:2][CH2:1][O:6][CH2:5][CH2:4]1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=[CH:118]/[c:119]1[cH:120][cH:121][cH:122][cH:123][cH:124]1.O=P([O-])([O-])[O-].O=[C:126](/C=C/c1ccccc1)/[CH:127]=[CH:128]/[c:129]1cccc[cH:134]1.[K+].[K+].[K+].[OH2:106].[Pd].[Pd]>F[c:22]1[c:17]2[c:16]3[c:12]([nH][c:18]2[cH:19][cH:20][cH:21]1)-[c:13]1n[c:120](-[c:119]2[cH:118][c:2]4[c:1]([o:6][c:5](-[c:4]5[cH:126][cH:127][c:128](F)[cH:129][cH:134]5)[c:45]4[C:44](=[O:46])[NH:104][CH3:105])[cH:123][c:124]2[N:64]([CH3:65])[S:66]([CH3:67])(=[O:68])=[O:69])[cH:121][cH:122][c:15]1[O:106][CH:36]3[c:40]1s[cH:9][cH:8][cH:10]1
1505,43034,CN(c1nc(C=[CH:15][c:14]2[n:13][n:12]3[c:10]([CH3:11])[cH:9][c:8]([CH3:7])[n:30][c:29]3[n:28]2)n(C)n1)C1CC1>CCO[C:4](=O)[CH3:5].[H][H].[Pd]>CN(c1nc(C[CH2:15][c:14]2[n:13][n:12]3[c:10]([CH3:11])[cH:9][c:8]([CH3:7])[n:30][c:29]3[n:28]2)n(C)n1)[CH:4]1C[CH2:5]1
1506,43053,N#[C:13][c:12]1[cH:11][c:10]([O:9][CH2:8][O:7][CH3:6])[c:17](-[c:18]2[cH:19][cH:20][n:21][cH:22][cH:23]2)[cH:16][cH:15]1>CCOCC.[Al+3].[H-].[H-].[H-].[H-].[Li+]>N[CH2:13][c:12]1[cH:11][c:10]([O:9][CH2:8][O:7][CH3:6])[c:17](-[c:18]2[cH:19][cH:20][n:21][cH:22][cH:23]2)[cH:16][cH:15]1
1507,43065,Cl[c:37]1[c:32]([Cl:31])[cH:33][cH:34][cH:35][n:36]1.Nc1ccc([C@H]2C[N:14]([C:12]([O:11][C:8]([CH3:7])([CH3:9])[CH3:10])=[O:13])CCO2)cc1>ClC(Cl)Cl.O1[CH2:2][CH2:1][O:6][CH2:5][CH2:4]1.O=C(/C=C/[c:43]1[cH:44][cH:45][cH:46][cH:47][cH:48]1)/C=C/[c:43]1[cH:44][cH:45][cH:46][cH:47][cH:48]1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C([O-])[O-].[Cs+].[Cs+].[Pd].[Pd]>N([c:37]1[c:32]([Cl:31])[cH:33][cH:34][cH:35][n:36]1)[c:43]1[cH:44][cH:45][c:46]([C@H:1]2[CH2:2][N:14]([C:12]([O:11][C:8]([CH3:7])([CH3:9])[CH3:10])=[O:13])[CH2:4][CH2:5][O:6]2)[cH:47][cH:48]1
1508,43159,O=C=[N:24][c:23]1[c:21]([F:22])[cH:20][cH:19][c:18]([CH3:17])[cH:27]1.[CH3:1][C:2]1([CH3:3])[O:4][B:5]([c:6]2[cH:7][cH:8][c:9]([NH2:10])[cH:11][cH:12]2)[O:13][C:14]1([CH3:15])[CH3:16]>ClCCl>O=C([NH:10][c:9]1[cH:8][cH:7][c:6]([B:5]2[O:4][C:2]([CH3:1])([CH3:3])[C:14]([CH3:15])([CH3:16])[O:13]2)[cH:12][cH:11]1)[NH:24][c:23]1[c:21]([F:22])[cH:20][cH:19][c:18]([CH3:17])[cH:27]1
1509,43183,C(c1ccccc1)#[C:22][c:21]1[c:10]([O:9][CH3:8])[cH:11][cH:12][c:13](-[c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[cH:20]1>CO.O1[CH2:3][CH2:2][CH2:1][CH2:5]1.[Pd]>c1c[c:2]([CH2:3][CH2:22][c:21]2[c:10]([O:9][CH3:8])[cH:11][cH:12][c:13](-[c:14]3[cH:15][cH:16][cH:17][cH:18][cH:19]3)[cH:20]2)[cH:1][cH:5]c1
1510,43232,CCC(CC)(c1ccc(CC[CH:12]([O:13][Si:14]([CH3:15])([CH3:16])[C:17]([CH3:18])([CH3:19])[CH3:20])[C:21]([CH3:22])([CH3:23])[CH3:24])c(C)c1)c1ccc(B2OC(C)(C)C(C)(C)O2)c(C)c1.Cl[c:53]1[cH:52][cH:51][c:50]([CH2:49][C:47]([O:46][CH2:45][CH3:44])=[O:48])[cH:56][n:55]1>CN(C)C=O.ClCCl.Cl[Pd]Cl.O.[Fe+2].c1ccc(P([c-]2cccc2)[c:75]2[cH:76][cH:77][cH:78][cH:79][cH:80]2)cc1.c1ccc(P([c-]2cccc2)[c:93]2[cH:94][cH:95][cH:96][cH:97][cH:98]2)cc1>CCC(CC)([c:75]1[cH:76][c:77](C)[c:78](-[c:53]2[cH:52][cH:51][c:50]([CH2:49][C:47]([O:46][CH2:45][CH3:44])=[O:48])[cH:56][n:55]2)[cH:79][cH:80]1)[c:93]1[cH:94][c:95](C)[c:96](CC[CH:12]([O:13][Si:14]([CH3:15])([CH3:16])[C:17]([CH3:18])([CH3:19])[CH3:20])[C:21]([CH3:22])([CH3:23])[CH3:24])[cH:97][cH:98]1
1511,43240,S=C=[N:26][c:25]1[cH:24][cH:23][c:22]([F:21])[cH:30][cH:29]1.[CH3:4][O:5][c:6]1[cH:7][cH:8][c:9]([C:10]([CH3:11])([CH3:12])[C:13](=[O:14])[NH:15][NH2:16])[cH:17][c:18]1[O:19][CH3:20]>CCO>S=C([NH:16][NH:15][C:13]([C:10]([c:9]1[cH:8][cH:7][c:6]([O:5][CH3:4])[c:18]([O:19][CH3:20])[cH:17]1)([CH3:11])[CH3:12])=[O:14])[NH:26][c:25]1[cH:24][cH:23][c:22]([F:21])[cH:30][cH:29]1
1512,43254,O=C=[N:3][c:4]1[cH:5][cH:6][c:7]([Cl:8])[cH:9][cH:10]1.[cH:11]1[cH:12][cH:13][c:14]([CH:15]2[CH2:16][NH:17][CH2:18][CH2:19][NH:20]2)[cH:21][cH:22]1>>O=C([NH:3][c:4]1[cH:5][cH:6][c:7]([Cl:8])[cH:9][cH:10]1)[N:20]1[CH:15]([c:14]2[cH:13][cH:12][cH:11][cH:22][cH:21]2)[CH2:16][NH:17][CH2:18][CH2:19]1
1513,43256,CC(=O)[NH:9][CH2:10][CH:11]1OC(=O)N2[c:16]3[cH:17][cH:18][c:19](Br)[cH:21][c:22]3[CH2:23][CH:24]21.OB(O)[c:35]1cccc[cH:40]1>ClCCl.[CH2:1]1[CH2:2][CH2:3][O:4][CH2:5]1.[Na+].[Na+].[O-][C:29]([O-])=[O:28].[Pd].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>C[C:29](NC[CH:5]1[CH:1]2[CH2:2][c:11]3[c:10]([cH:40][cH:35][c:23](-[c:22]4[cH:16][cH:17][cH:18][cH:19][cH:21]4)[cH:24]3)[N:9]2[C:3](=O)[O:4]1)=[O:28]
1514,43305,O=C(O)[CH2:33][c:32]1[c:17]([CH2:16][CH2:15][CH2:14][CH3:13])[n:18][c:19](-[c:20]2[cH:21][cH:22][c:23]([C:24]([F:25])([F:26])[F:27])[cH:28][cH:29]2)[n:30][cH:31]1.[CH3:37][CH2:38][O:39][C:40](=[O:41])[C:42]([CH3:43])([CH3:44])[O:45][c:46]1[cH:47][cH:48][cH:49][c:50]([NH:51][CH3:52])[cH:53]1>CCCCC(=O)CC(=O)OCC>C[N:51]([c:50]1[cH:49][cH:48][cH:47][c:46]([O:45][C:42]([C:40]([O:39][CH2:38][CH3:37])=[O:41])([CH3:43])[CH3:44])[cH:53]1)[C:52](=O)[CH2:33][c:32]1[c:17]([CH2:16][CH2:15][CH2:14][CH3:13])[n:18][c:19](-[c:20]2[cH:21][cH:22][c:23]([C:24]([F:25])([F:26])[F:27])[cH:28][cH:29]2)[n:30][cH:31]1
1515,43309,N#[C:19][C@@:18]1([CH:21]2[CH2:22][CH2:23]2)[CH2:17][CH2:16][N:15]([c:14]2[cH:13][cH:12][n:11][c:10]([NH:9][c:8]3[cH:7][n:6]([C:2]([CH3:1])([CH3:3])[CH2:4][OH:5])[n:28][cH:27]3)[n:26]2)[C:24]1=[O:25]>CO.Cl[Co]Cl.O.O.O.O.O.O.O=C([O-])O.[BH4-].[Na+].[Na+]>N[CH2:19][C@@:18]1([CH:21]2[CH2:22][CH2:23]2)[CH2:17][CH2:16][N:15]([c:14]2[cH:13][cH:12][n:11][c:10]([NH:9][c:8]3[cH:7][n:6]([C:2]([CH3:1])([CH3:3])[CH2:4][OH:5])[n:28][cH:27]3)[n:26]2)[C:24]1=[O:25]
1516,43361,CCOC(=O)C=[C:7]1[CH2:8][CH2:9][S:10][CH2:11][CH2:12]1>Cl[Ni]Cl.[BH4-].[Na+]>CCOC(=O)C[CH:7]1[CH2:8][CH2:9][S:10][CH2:11][CH2:12]1
1517,43371,Br[c:63]1[cH:62][cH:61][c:60]2[c:66]([cH:65]1)[NH:67][C:58](=[O:57])[CH2:59]2.OC(CNC1CCN(c2[n:24][c:23]3[s:22][c:21]([C:19]([NH2:18])=[O:20])[c:50]([NH2:51])[c:49]3[c:44]([C:45]([F:46])([F:47])[F:48])[cH:43]2)CC1)c1ccc(Br)cn1>ClCCl.Cl[Pd]Cl.N#N.O.O=C([O-])[O-].O=[C:2]([CH3:1])[O-:4].O=[CH:8][N:6]([CH3:5])[CH3:7].[Fe+2].[K+].[K+].[K+].c1ccc(P(c2c[cH:91][cH:90][cH:107]c2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-:83]2[cH:84][cH:85][cH:86][cH:87]2)cc1.c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1>n1[c:83]([CH:2]([CH2:1]N[CH:90]2[CH2:91][CH2:8][N:6]([c:7]3[n:24][c:23]4[s:22][c:21]([C:19]([NH2:18])=[O:20])[c:50]([NH2:51])[c:49]4[c:44]([C:45]([F:46])([F:47])[F:48])[cH:43]3)[CH2:5][CH2:107]2)[OH:4])[cH:87][cH:86][c:85](-[c:63]2[cH:62][cH:61][c:60]3[c:66]([cH:65]2)[NH:67][C:58](=[O:57])[CH2:59]3)[cH:84]1
1518,43393,N#[C:9][C:6]([C:4]([O:3][CH2:2][CH3:1])=[O:5])([CH3:7])[CH3:8]>[Ni]>N[CH2:9][C:6]([C:4]([O:3][CH2:2][CH3:1])=[O:5])([CH3:7])[CH3:8]
1519,43420,N[C@H](Cc1ccccc1C(F)(F)F)C(=O)N1CC[CH:36]([N:35]2[N:34]=[C:33]([c:32]3[cH:31][cH:30][c:29]([O:28][CH3:27])[c:66]([O:67][CH3:68])[cH:65]3)[C@@H:64]3[C@H:59]([C:57]2=[O:58])[CH2:60][CH2:61][CH2:62][CH2:63]3)CC1.O[C:81](=[O:80])[c:83]1[cH:84][nH:85][c:86]2[c:87](-[c:88]3[c:89]([O:90][CH2:91][CH:92]4[CH2:93][CH2:94]4)[cH:95][cH:96][c:97]4[c:98]3OCO4)[n:102][cH:103][n:104][c:105]12>CN(C)C(On1nn[c:18]2[cH:19][cH:20][cH:21]n[c:23]12)=[N+](C)C.C[CH:4]([N:3]([CH2:2][CH3:1])[CH:7](C)[CH3:9])[CH3:6].Cl.ClCCl.F[P-](F)(F)(F)(F)F.O=[C:107]([O-:108])[OH:109].[Na+]>O=[C:4]([N:3]1[CH2:2][CH2:1][CH:36]([N:35]2[N:34]=[C:33]([c:32]3[cH:31][cH:30][c:29]([O:28][CH3:27])[c:66]([O:67][CH3:68])[cH:65]3)[C@@H:64]3[C@H:59]([C:57]2=[O:58])[CH2:60][CH2:61][CH2:62][CH2:63]3)[CH2:9][CH2:7]1)[C@@H:6](C[c:18]1[cH:19][cH:20][cH:21]c[c:23]1C(F)(F)F)N[C:81](=[O:80])[c:83]1[cH:84][nH:85][c:86]2[c:87](-[c:88]3[c:89]([O:90][CH2:91][CH:92]4[CH2:93][CH2:94]4)[cH:95][cH:96][c:97]4[c:98]3[O:108][CH2:107][O:109]4)[n:102][cH:103][n:104][c:105]12
1520,43425,O=[CH:14]/[CH:13]=[CH:12]/[C@:11]1([CH3:10])[S:16][C@@H:17]2[CH2:18][C:19](=[O:20])[N:21]2[C@H:22]1[C:23](=[O:24])[O:25][CH:26]([c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1)[c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1>CC(C)C[Al+]CC(C)C.Cc1ccccc1.[H-]>O[CH2:14]/[CH:13]=[CH:12]/[C@:11]1([CH3:10])[S:16][C@@H:17]2[CH2:18][C:19](=[O:20])[N:21]2[C@H:22]1[C:23](=[O:24])[O:25][CH:26]([c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1)[c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1
1521,43513,S=C=[N:23][C:22](=[O:21])[O:26][CH2:27][CH:28]1[c:29]2[cH:30][cH:31][cH:32][cH:33][c:34]2-[c:35]2[cH:36][cH:37][cH:38][cH:39][c:40]21.[NH2:4][C@@:5]1([c:6]2[cH:7][cH:8][c:9]([F:10])[cH:11][c:12]2[F:13])[CH2:14][O:15][CH2:16][CH2:17][C@H:18]1[CH2:19][OH:20]>ClCCl>S=C([NH:4][C@@:5]1([c:6]2[cH:7][cH:8][c:9]([F:10])[cH:11][c:12]2[F:13])[CH2:14][O:15][CH2:16][CH2:17][C@H:18]1[CH2:19][OH:20])[NH:23][C:22](=[O:21])[O:26][CH2:27][CH:28]1[c:29]2[cH:30][cH:31][cH:32][cH:33][c:34]2-[c:35]2[cH:36][cH:37][cH:38][cH:39][c:40]21
1522,43526,N#[C:16][c:15]1[cH:14][cH:13][c:12](-[c:11]2[c:7]([CH3:6])[n:8][cH:9][s:10]2)[cH:20][c:18]1[OH:19]>C1CCOC1.O.[Al+3].[H-].[H-].[H-].[H-].[Li+].[Na+].[OH-]>N[CH2:16][c:15]1[cH:14][cH:13][c:12](-[c:11]2[c:7]([CH3:6])[n:8][cH:9][s:10]2)[cH:20][c:18]1[OH:19]
1523,43577,O=C=[N:4][CH:2]([CH3:1])[CH3:3].[CH3:7][N:8]1[CH2:9][CH2:10][CH:11]([c:12]2[cH:13][nH:14][c:15]3[cH:16][cH:17][c:18]([NH2:19])[cH:20][c:21]23)[CH2:22][CH2:23]1>>O=C([NH:4][CH:2]([CH3:1])[CH3:3])[NH:19][c:18]1[cH:17][cH:16][c:15]2[nH:14][cH:13][c:12]([CH:11]3[CH2:10][CH2:9][N:8]([CH3:7])[CH2:23][CH2:22]3)[c:21]2[cH:20]1
1524,43600,CC(C)(C)OC(=O)/C=[CH:15]/[c:14]1[cH:13][cH:12][cH:11][c:10]([CH3:9])[c:24]1[CH2:25][OH:26]>CO.Cl[Ni]Cl.O.[BH4-].[CH3:1][CH2:2][O:3][C:4]([CH3:5])=[O:6].[Na+]>C[C:2](C)([CH3:1])[O:3][C:4]([CH2:5][CH2:9][c:10]1[cH:11][cH:12][cH:13][c:14]([CH3:15])[c:24]1[CH2:25][OH:26])=[O:6]
1525,43615,O=C=[N:18][c:19]1[c:20]([Cl:21])[cH:22][cH:23][cH:24][c:25]1[Cl:26].[CH3:1][O:2][c:3]1[cH:4][c:5]2[n:6][cH:7][n:8][c:9]([NH2:10])[c:11]2[cH:12][c:13]1[O:14][CH3:15]>>O=C([NH:10][c:9]1[n:8][cH:7][n:6][c:5]2[cH:4][c:3]([O:2][CH3:1])[c:13]([O:14][CH3:15])[cH:12][c:11]21)[NH:18][c:19]1[c:20]([Cl:21])[cH:22][cH:23][cH:24][c:25]1[Cl:26]
1526,43859,CC(C)(C)OC(=O)[NH:19][c:20]1[cH:21][c:22](Cl)[c:24]([C:25]([F:26])([F:27])[F:28])[cH:29][c:30]1[N+:31](=[O:32])[O-:33].OB(O)[CH:8]=[CH2:7]>C1O[CH2:4][CH2:5][O:6][CH2:1]1.O=C([O-])[O-].[K+].[K+].[OH2:34].[Pd].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>C[C:5](C)([CH3:4])[O:6][C:1]([NH:19][c:20]1[cH:21][c:22]([CH:8]=[CH2:7])[c:24]([C:25]([F:26])([F:27])[F:28])[cH:29][c:30]1[N+:31](=[O:32])[O-:33])=[O:34]
1527,43865,Nc1ccc([Si:67]([CH3:66])([CH3:68])[CH3:69])cc1F.O=S(=O)(O[c:57]1[c:48]([C:46]([O:45][CH2:44][CH3:43])=[O:47])[o:49][c:50]2[c:51]([Br:52])[cH:53][n:54][cH:55][c:56]21)C(F)(F)F>CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)[c:33]3[cH:34][cH:35][cH:36][cH:37][cH:38]3)cccc21.Cc1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=P([O-])([O-])[O-].[K+].[K+].[K+].[Pd].[Pd]>F[c:34]1[c:33](N[c:57]2[c:48]([C:46]([O:45][CH2:44][CH3:43])=[O:47])[o:49][c:50]3[c:51]([Br:52])[cH:53][n:54][cH:55][c:56]32)[cH:38][cH:37][c:36]([Si:67]([CH3:66])([CH3:68])[CH3:69])[cH:35]1
1528,43873,O=C=[N:21][S:18]([CH2:17][c:16]1[c:5]([C:3]([O:2][CH3:1])=[O:4])[cH:6][cH:7][cH:8][c:9]1[S:10](=[O:11])(=[O:12])[N:13]([CH3:14])[CH3:15])(=[O:19])=[O:20].[CH3:24][O:25][c:26]1[cH:27][c:28]([O:29][CH3:30])[n:31][c:32]([NH2:33])[n:34]1>ClCCl>O=C([NH:21][S:18]([CH2:17][c:16]1[c:5]([C:3]([O:2][CH3:1])=[O:4])[cH:6][cH:7][cH:8][c:9]1[S:10](=[O:11])(=[O:12])[N:13]([CH3:14])[CH3:15])(=[O:19])=[O:20])[NH:33][c:32]1[n:31][c:28]([O:29][CH3:30])[cH:27][c:26]([O:25][CH3:24])[n:34]1
1529,43894,CCOC(=O)C=[CH:11][CH:12]1[CH2:13][CH2:14][S:15][CH2:16][CH2:17]1>[CH3:2][CH2:3][OH:4].[CH4:1].[Pd]>O=[C:1](C[CH2:11][CH:12]1[CH2:13][CH2:14][S:15][CH2:16][CH2:17]1)[O:4][CH2:3][CH3:2]
1530,43929,O=C=[N:16][c:15]1[c:7]([CH:5]([CH3:4])[CH3:6])[cH:8][cH:9][cH:10][c:11]1[CH:12]([CH3:13])[CH3:14].[CH3:19][CH2:20][CH2:21][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][CH2:27][CH2:28][CH2:29][CH2:30][n:31]1[n:32][n:33][n:34][c:35]1[NH2:36]>CC#N.CCN(CC)CC>O=C([NH:16][c:15]1[c:7]([CH:5]([CH3:4])[CH3:6])[cH:8][cH:9][cH:10][c:11]1[CH:12]([CH3:13])[CH3:14])[NH:36][c:35]1[n:31]([CH2:30][CH2:29][CH2:28][CH2:27][CH2:26][CH2:25][CH2:24][CH2:23][CH2:22][CH2:21][CH2:20][CH3:19])[n:32][n:33][n:34]1
1531,43989,C/C(C(=O)O)=[CH:3]\[C@@H:4]([CH2:5][c:6]1[cH:7][cH:8][c:9](-[c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[cH:16][cH:17]1)[NH:18][C:19](=[O:20])[O:21][C:22]([CH3:23])([CH3:24])[CH3:25]>[CH3:29][CH2:30][OH:31]>C[C@@H:29]([CH2:3][C@@H:4]([CH2:5][c:6]1[cH:7][cH:8][c:9](-[c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[cH:16][cH:17]1)[NH:18][C:19](=[O:20])[O:21][C:22]([CH3:23])([CH3:24])[CH3:25])[C:30](=O)[OH:31]
1532,44007,CCOCCn1c(N2CCCN(C[CH2:46][C:47]3([c:48]4[cH:49][cH:50][cH:51][cH:52][cH:53]4)[CH2:54][CH2:55][NH:56][CH2:57]3)CC2)nc2ccccc21.O=C(O)[c:113]1[c:103]([S:100]([CH3:99])(=[O:101])=[O:102])c[cH:105][c:106](-[n:107]2[cH:108][n:109][n:110][n:111]2)[cH:112]1>CCN=C=[N:14][CH2:15][CH2:16][CH2:17][N:18]([CH3:19])[CH3:20].CCO[C:24]([CH3:25])=[O:26].CC[O:29][C:30](=O)[CH3:31].CO.COc1ccc(C(=O)[C@@](O)(C(=O)O)[C@](O)(C(=O)O)C(=O)c2c[cH:72][c:71](OC)[cH:98]c2)cc1.C[CH2:2][N:3]([CH:4]([CH3:5])[CH3:6])[CH:7](C)[CH3:9].Cl.Cl.ClCCl.O.OCCC1(c2ccccc2)CCNC1.On1nnc2ccccc21>C1[N:14]([c:2]2n[c:5]3[c:4]([n:3]2[CH2:7][CH2:9][O:29][CH2:30][CH3:31])[cH:6][cH:98][cH:71][cH:72]3)[CH2:15][CH2:16][CH2:17][N:18]([CH2:20][CH2:46][C:47]2([c:48]3[cH:49][cH:50][cH:51][cH:52][cH:53]3)[CH2:54][CH2:55][N:56]([C:24]([c:25]3[c:103]([S:100]([CH3:99])(=[O:101])=[O:102])[cH:113][cH:112][c:106](-[n:107]4[cH:108][n:109][n:110][n:111]4)[cH:105]3)=[O:26])[CH2:57]2)[CH2:19]1
1533,44017,COCN=[C:11]=[S:12].[CH3:13][c:14]1[cH:15][c:16]([O:17][c:18]2[cH:19][cH:20][c:21]([C:22]#[N:23])[cH:24][c:25]2[C:26]([F:27])([F:28])[F:29])[n:30][nH:31]1>C[CH2:2][O:3][C:4](C)=O.Cl.O=C([O-])[O-].[K+].[K+]>N([CH2:2][O:3][CH3:4])[C:11](=[S:12])[n:31]1[c:14]([CH3:13])[cH:15][c:16]([O:17][c:18]2[cH:19][cH:20][c:21]([C:22]#[N:23])[cH:24][c:25]2[C:26]([F:27])([F:28])[F:29])[n:30]1
1534,44111,O[CH2:12][c:11]1[cH:10][cH:9][cH:8][n:7]2[cH:6][c:5]([C:2]([CH3:1])([CH3:3])[CH3:4])[n:15][c:14]21>[Br-].[K+]>O=[CH:12][c:11]1[cH:10][cH:9][cH:8][n:7]2[cH:6][c:5]([C:2]([CH3:1])([CH3:3])[CH3:4])[n:15][c:14]21
1535,44232,S=C=NC[C:7]([F:6])([F:8])[F:9].[NH2:14][c:15]1[cH:16][cH:17][n:18][c:19]([S:20][CH2:21][C:22]#[C:23][CH2:24][N:25]2[C:26](=[O:27])[c:28]3[cH:29][cH:30][cH:31][cH:32][c:33]3[C:34]2=[O:35])[n:36]1>C[N:2]([CH3:1])[CH:4]=O>S=[C:1]([NH:2][CH2:4][C:7]([F:6])([F:8])[F:9])[NH:14][c:15]1[cH:16][cH:17][n:18][c:19]([S:20][CH2:21][C:22]#[C:23][CH2:24][N:25]2[C:26](=[O:27])[c:28]3[cH:29][cH:30][cH:31][cH:32][c:33]3[C:34]2=[O:35])[n:36]1
1536,44246,Br[c:2]1[n:3][cH:4][cH:5][cH:6][n:7]1.O=C([C@@H]1CCCN1)N(c1cccc(F)c1)[C@@H](c1ccccc1Cl)[C:84](=[O:83])[NH:85][CH:86]1[CH2:87][C:88]([F:89])([F:90])[CH2:91]1>C[C:14]([CH3:15])=[O:16].C[c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1.ClCCl.N#N.O=C(/C=C/c1ccccc1)/C=C/[c:41]1ccc[cH:45][cH:46]1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=[C:48](/[CH:49]=C/c1ccccc1)/[CH:57]=C/c1ccccc1.[Na+].[O-][C:9]([CH3:8])([CH3:10])[CH3:11].[Pd].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>F[c:20]1[cH:19][c:18](N([C@@H:8]([c:9]2[cH:10][cH:49][cH:48][cH:57][c:11]2Cl)[C:84](=[O:83])[NH:85][CH:86]2[CH2:87][C:88]([F:89])([F:90])[CH2:91]2)[C:14]([C@H:15]2N([c:2]3[n:3][cH:4][cH:5][cH:6][n:7]3)[CH2:45][CH2:46][CH2:41]2)=[O:16])[cH:23][cH:22][cH:21]1
1537,44266,CC[N:12]([CH2:13][CH3:14])[C:15](=O)[CH:17](N1CCN(c2ccc(N)cc2F)CC1)[c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1.O=C(O)c1ccccc1-[c:88]1c[cH:90][cH:91][n:92][cH:93]1>CN(C)C(On1n[n:48][c:49]2[cH:50][cH:51][cH:52][n:53][c:54]12)=[N+](C)C.CN(C)[CH:61]=[O:62].CO[C:65](C)([CH3:66])[CH3:68].C[CH:4]([N:3]([CH2:2][CH3:1])[CH:7]([CH3:8])[CH3:9])[CH3:6].ClCCl.F[P-](F)(F)(F)(F)F.O[CH2:39][CH3:38].[Na+].[OH-:95]>F[c:51]1[cH:50][c:49]([NH:48][C:61]([c:19]2[c:18](-[c:17]3c[cH:14][cH:13][n:12][cH:15]3)[cH:23][cH:22][cH:21][cH:20]2)=[O:62])[cH:54]c[c:52]1[N:53]1[CH2:1][CH2:2][N:3]([CH:7]([C:8]([N:92]([CH2:91][CH3:90])[CH2:93][CH3:88])=[O:95])[c:9]2[cH:38][cH:39][cH:68][cH:65][cH:66]2)[CH2:4][CH2:6]1
1538,44273,O=C(Cl)Cc1ccc(Cl)c(Cl)c1.O=C1N[C@@H](Cc2ccccc2)CO1>CCCCCC.CCOC(C)=O.CCOCC.CCOCC.O=C([O-])O.[CH2:1]1[CH2:2][CH2:3][O:4][CH2:5]1.[CH3:10][CH2:11][CH2:12][CH2:13][CH2:14][CH3:15].[CH3:16][CH2:17][CH2:18][CH2:19][CH2:20][CH3:21].[Li]CCCC.[Na+].[O-][C:7]([CH3:6])=[O:8]>O=[C:3]1N([C:7]([CH2:6][c:12]2[cH:11][c:10](Cl)[c:15](Cl)[cH:14][cH:13]2)=[O:8])[C@@H:1]([CH2:2][c:18]2[cH:17][cH:16][cH:21][cH:20][cH:19]2)[CH2:5][O:4]1
1539,44315,CC(O)C#[C:9][CH:7]([CH2:6][CH2:5][CH:4]=[CH:3][CH2:2][CH3:1])[OH:8]>[Pd].c1cnc2c[cH:16][cH:15][cH:24]c2c1>O[CH:15]([CH2:16][CH2:9][CH:7]([CH2:6][CH2:5][CH:4]=[CH:3][CH2:2][CH3:1])[OH:8])[CH3:24]
